level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
3489,4585,Nandini Boys P.G,12.91338,77.6255642,pg,Mangammanapalya,8.609778991921393,2.8291611337399365,11,12,733
3490,4586,Sri Venkata Sai ladies pg,12.9051401,77.6289548,pg,Mangammanapalya,7.629843106134222,2.781740062477653,14,17,1026
3491,4587,Lakshmi Balaji PG,12.8970414,77.6332106,pg,Mangammanapalya,6.618836123773672,2.9953803472337737,16,18,1096
3492,4588,Meghana PG for Boys,12.8923336,77.6383682,pg,Mangammanapalya,5.892111584628699,3.118956303288816,13,15,906
3493,4589,Om Sai Ram PG for Gents,12.909469,77.6242547,pg,Mangammanapalya,8.301335476220673,3.064715265085719,16,20,1178
3494,4590,Vikranth PG For Ladies,12.9149731,77.635843,pg,Mangammanapalya,8.304341367518896,1.70112303618194,8,9,531
3495,4591,Dream House PG for ladies,12.9123049,77.6438432,pg,Mangammanapalya,7.7482226301896455,0.9890168605449359,4,5,308
3496,4592,SRI SAI BALAJI LUXURY PG FOR LADIES,12.9154512,77.6342276,pg,Mangammanapalya,8.4180272129661,1.867426031887559,8,9,556
3497,4593,LAPAKSI PG,12.8989412,77.6320995,pg,Mangammanapalya,6.862001461926091,2.924007148326463,16,20,1181
3498,4594,Sri balaji luxury pg for gents,12.8944694,77.6363253,pg,Mangammanapalya,6.20539190095898,3.0222350408237815,16,19,1138
3499,4595,Sri Rama Pg for ladies,12.8945367,77.6356038,pg,Mangammanapalya,6.249228763591689,3.058851786716692,16,19,1157
3500,4596,PSR PG,12.909336,77.6409136,pg,Mangammanapalya,7.527578439731676,1.440861673605374,6,8,460
3501,4597,Sri Lakshmi Manikanta Gents PG,12.9224871,77.6498073,pg,Mangammanapalya,8.711149837165172,0.5930072463724713,3,3,199
3502,4598,Metro PG,12.8941249,77.6305181,pg,Mangammanapalya,6.493926560970545,3.4316072748045205,19,23,1363
3503,4599,Royal PG,12.8932609,77.6355836,pg,Mangammanapalya,6.126309634669208,3.178761218411577,16,19,1127
3504,4600,Sai Pawan PG,12.9171422,77.6374938,pg,Mangammanapalya,8.469065203129615,1.5014210485933634,7,9,533
3505,4601,Shree Vinayaka pg for gents,12.8967976,77.6364742,pg,Mangammanapalya,6.427485233147906,2.7982513092875028,14,16,984
3506,4602,Thirumala pg for ladies,12.9162121,77.6434389,pg,Mangammanapalya,8.178526151966905,0.8664765548467562,4,5,290
3507,4603,SRINIVASA PG BOYS,12.9116951,77.6232784,pg,Mangammanapalya,8.568281451695693,3.1066620411173025,16,19,1115
3508,4604,SVBS PG for Men,12.8955293,77.6333632,pg,Mangammanapalya,6.464786895651189,3.113831667974909,17,19,1151
3509,4605,SRI SRINIVASA BOYS PG,12.9107867,77.6248502,pg,Mangammanapalya,8.395416909745668,2.9633836360840733,15,19,1120
3510,4606,Sri Ram Paying Guest,12.91179,77.6242018,pg,Mangammanapalya,8.52715328846776,3.006540339887557,15,19,1130
3511,4607,Reddyamma PG,12.9113684,77.6244066,pg,Mangammanapalya,8.47544454700504,2.994921651028652,16,19,1144
3512,4608,Dhanalakshmi pg for gents,12.8977908,77.6312422,pg,Mangammanapalya,6.798111185131017,3.0800505056588685,18,20,1202
3513,4609,Raj's PG,12.9125384,77.6272458,pg,Mangammanapalya,8.441580318782576,2.666582581180467,10,12,700
3514,4610,Pg bommanahalli,12.8988147,77.6320433,pg,Mangammanapalya,6.852783275539227,2.9382158203211395,16,20,1186
3515,4611,SRI LAKSHMI NARASIMHA PG FOR LADIES,12.8965941,77.6330403,pg,Mangammanapalya,6.584804125186862,3.045082979088075,16,18,1108
3516,4612,Sri Balaji Luxury Pg for Ladies,12.9138263,77.62691,pg,Mangammanapalya,8.585416579865129,2.6774493134608237,10,11,671
3517,4613,Colive Barwon PG,12.8990362,77.635626,pg,Mangammanapalya,6.691119760681907,2.65672052420197,12,13,801
3518,4614,Sri nivasam elite luxury ladies pg,12.9105223,77.6442979,pg,Mangammanapalya,7.544082259761763,1.0784116579876233,5,6,358
3519,4615,Venkateshwara PG,12.9133485,77.6347663,pg,Mangammanapalya,8.179446361603876,1.8516126908335273,8,10,572
3520,4616,SSM PG,12.9102665,77.6218975,pg,Mangammanapalya,8.509763003137094,3.287860360047047,17,20,1188
3521,4617,GRUBSTAY ARIZONA - PG In HSR Layout,12.9105967,77.6279488,pg,Mangammanapalya,8.21501098263224,2.6451956103050915,10,12,701
3522,4618,Ganesh PG,12.9191638,77.6295132,pg,Mangammanapalya,8.99792083169175,2.374547995549082,11,12,729
3523,4619,SLN Mens Hostel%2FPG,12.9124222,77.6241277,pg,Mangammanapalya,8.592176029083147,3.0007170005968864,16,19,1125
3524,4620,Vijaya Lakshmi Delux Women's PG,12.8988144,77.6320016,pg,Mangammanapalya,6.854992574269897,2.941458941543863,16,20,1195
3525,4621,Sri Shiva Sai PG,12.9179989,77.6332787,pg,Mangammanapalya,8.71922087635113,1.9592956806753579,9,10,626
3526,4622,BTR PG,12.8900811,77.6468141,pg,Mangammanapalya,5.295398245494652,3.073764255577797,10,13,777
3527,4623,Sri Lakshmi Srinivasa PG for ladies,12.9228846,77.6496011,pg,Mangammanapalya,8.758492604573988,0.6417699037626524,3,4,210
3528,4624,Sudharshan's PG,12.9070112,77.6345551,pg,Mangammanapalya,7.541389783934177,2.153595072119049,9,11,646
3529,4625,Sri VenkateshWara Pg For Ladies Venkat Subbaiah,12.8986481,77.6325854,pg,Mangammanapalya,6.807732508787528,2.909899472725593,16,20,1176
3530,4626,durga mens pg,12.9223826,77.6372892,pg,Mangammanapalya,9.027948666023153,1.6221722084755985,8,9,524
3531,4627,Shri Sai PG,12.9171324,77.6335499,pg,Mangammanapalya,8.618870793114693,1.9288331908567373,9,10,586
3532,4628,Padma Luxury Girls PG,12.9174797,77.6305842,pg,Mangammanapalya,8.77966189361727,2.2501119018393485,10,11,653
3533,4629,Sri Arun Pg,12.8996379,77.6347176,pg,Mangammanapalya,6.795350265200846,2.671147963015529,12,13,799
3534,4630,Goodlife Stays PRIMA,12.9167254,77.6447249,pg,Mangammanapalya,8.198195976476883,0.7210550010885995,3,4,211
3535,4631,Sv pg,12.89608,77.634519,pg,Mangammanapalya,6.456270231873171,2.9882542332978517,16,18,1107
3536,4632,Srinivasa Homes,12.9093645,77.6394521,pg,Mangammanapalya,7.5831798893764475,1.5664273670811137,7,8,491
3537,4633,Ashok Deluxe P G For Gents,12.9260212,77.6159603,pg,Mangammanapalya,10.344245859169474,3.9538049256599983,16,18,1089
3538,4635,Vignesh Engineering,12.9041391,77.6318737,pg,Mangammanapalya,7.381521577582865,2.572513607938095,12,13,804
3539,4636,Om Sri Balaji PG,12.9160706,77.6173217,pg,Mangammanapalya,9.320044023539038,3.6903181738524475,13,16,947
3540,4637,Sri Rama Pg For Gents,12.8994374,77.6323788,pg,Mangammanapalya,6.895263453911433,2.863802351913651,16,19,1164
3541,4638,Zolostays,12.9093108,77.6407671,pg,Mangammanapalya,7.530069445944667,1.4550777942153557,6,8,463
3542,4640,AHISHEKHR P G,12.8996368,77.6347285,pg,Mangammanapalya,6.794702206500712,2.6704413584526963,12,13,799
3543,4641,GNANSANJEEV P G,12.9076028,77.6269699,pg,Mangammanapalya,7.974058683767483,2.8563399645461547,19,24,1434
3544,4642,K KUSIL KUMAR P G,12.8996334,77.6347608,pg,Mangammanapalya,6.792768777922789,2.6683610166554876,12,13,798
3545,4644,bismillah cheken and egg center,12.906164,77.6324481,pg,Mangammanapalya,7.554126370163755,2.397318471317377,10,12,703
3546,4646,Mangammanapalya,12.907254,77.635242,pg,Mangammanapalya,7.535586498729389,2.0763178706799614,9,11,637
3547,4647,AMR Tech Park,12.8991401,77.6309785,pg,Mangammanapalya,6.941837076158535,2.9968827464065604,16,20,1186
3548,4648,VRR PG Bellandur,12.9290722,77.6778927,pg,Mangammanapalya,9.45190889084216,3.1578113756376243,12,14,823
3549,4652,Golden Bakery (Nowshad),12.903933,77.631217,pg,Mangammanapalya,7.394448299379175,2.6440998619727143,12,14,852
3550,4654,Colive Ashburton,12.8996226,77.6357276,pg,Mangammanapalya,6.744556709508072,2.5998395744908867,12,13,791
3551,4655,SLN PG FOR LADIES,12.892039,77.6485446,pg,muneshwara_nagar,5.442611391606799,2.832878800885521,9,11,643
3552,4656,New unique pg for gents,12.8917303,77.6477204,pg,muneshwara_nagar,5.436957665904294,2.877838271545731,10,12,692
3553,4657,S.L.N.S Mens P.G,12.8902445,77.647249,pg,muneshwara_nagar,5.296798644809064,3.0486094668112798,10,13,768
3554,4658,Ashraya Gent's PG,12.8908148,77.6409616,pg,muneshwara_nagar,5.615626539244492,3.1599044021839315,15,17,1023
3555,4659,Sathvik pg for gents,12.8905894,77.64693,pg,muneshwara_nagar,5.34443126892882,3.015964614366139,11,13,792
3556,4660,S. B. A PG FOR GENTS,12.8908451,77.6395834,pg,muneshwara_nagar,5.684738867439828,3.21304427771631,14,16,941
3557,4661,VPR PG FOR LADIES,12.8929427,77.6389133,pg,muneshwara_nagar,5.925727228224225,3.0319424392195264,13,15,917
3558,4662,New Sri Lakshmi Balaji pg for ladies,12.8996319,77.6355616,pg,muneshwara_nagar,6.753484647699069,2.6108080558288154,12,13,786
3559,4663,Still balaji ladies PG,12.8926581,77.6386213,pg,muneshwara_nagar,5.911705146852664,3.0743903974756055,13,15,904
3560,4664,New premium pg for ladies,12.8924183,77.6384095,pg,muneshwara_nagar,5.8984274684551306,3.10853136370096,13,15,904
3561,4665,Sri Sai Royal PG for Gents,12.8903587,77.6454594,pg,muneshwara_nagar,5.37561760876454,3.0704122609328275,11,13,809
3562,4666,Pvr pg for ladies,12.890984,77.6400098,pg,muneshwara_nagar,5.6777829992444335,3.1807372537290326,14,16,984
3563,4667,Sri Vinayaka Pg For Gents,12.8923748,77.6355864,pg,muneshwara_nagar,6.040517347578993,3.2621256140297628,19,23,1375
3564,4668,Sri Sai Comfort PG for Gents,12.8901331,77.6400177,pg,muneshwara_nagar,5.592836468519955,3.267893405050012,14,16,982
3565,4669,Thanu Homes Luxury PG for Ladies,12.8906212,77.6405359,pg,muneshwara_nagar,5.61636675393136,3.196650062082923,14,16,989
3566,4670,Srinivasa homes Kudlu Gate,12.8900734,77.6405845,pg,muneshwara_nagar,5.559393134526694,3.2515082359141347,15,17,1012
3567,4671,Venkata Sai PG For Girls,12.8901855,77.6399524,pg,muneshwara_nagar,5.601233963105309,3.26516434146366,14,16,981
3568,4672,Pujitha Luxury Ladies PG,12.8921336,77.6394974,pg,muneshwara_nagar,5.816976132384026,3.0859190351790415,14,16,935
3569,4673,VS Ladies PG,12.8899762,77.6399999,pg,muneshwara_nagar,5.578153055211295,3.2847902659742423,14,16,982
3570,4674,SHINE GIRLS PG,12.8929462,77.6391702,pg,muneshwara_nagar,5.913689623180661,3.01932103093591,13,15,923
3571,4675,SNS PG FOR GENTS,12.8947093,77.634998,pg,muneshwara_nagar,6.297824568023912,3.080235224834356,16,20,1199
3572,4676,Chetana Ladies PG,12.8899934,77.639897,pg,muneshwara_nagar,5.584922433914674,3.287210499447582,14,16,980
3573,4679,Sri Shreyan Reddy Paying Gusest (PG) for Men,12.8935632,77.636866,pg,muneshwara_nagar,6.088897446695482,3.0773129201744234,15,18,1099
3574,4680,Sai Balaji Homes and PG,12.8928121,77.6471595,pg,muneshwara_nagar,5.5702337863678295,2.76803383518499,10,12,728
3575,4681,SRP PG for Ladies,12.8956482,77.6347009,pg,muneshwara_nagar,6.404713385094059,3.014593504240824,16,18,1100
3576,4682,SLV Luxury Gents PG,12.8949875,77.6352303,pg,muneshwara_nagar,6.312658979783562,3.0404486961921346,16,20,1188
3577,4683,Meghana Pg Hostels,12.8944336,77.6351854,pg,muneshwara_nagar,6.261155285488598,3.0938190660302114,16,20,1206
3578,4684,Hanuman Luxury PG for Gents,12.8900511,77.6471069,pg,muneshwara_nagar,5.281605661929249,3.07215210981045,10,13,777
3579,4685,Thanu Homes Luxury PG for Gents,12.8901741,77.6401035,pg,muneshwara_nagar,5.592710379929103,3.2601818416189103,14,16,985
3580,4686,sri veerabrahmendra PG for Gent,12.8921506,77.6389856,pg,muneshwara_nagar,5.84351476680646,3.107705654424074,13,15,920
