,level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
1151,2788,2788,Abhee Lake View Apartments,12.9169618,77.67778630000002,Apartment,"Carmelaram, Bengaluru",7.571181228689084,0.7219527035841907,6,364
1152,2789,2789,Sri Kanyaka Residency,12.8986431,77.7025062,Apartment,"Carmelaram, Bengaluru",10.431098956055719,2.724248851005321,10,615
1153,2790,2790,"Block 2 Wing F, Suncity Arcadia Apartments CLPD",12.9153851,77.7164849,Apartment,"Carmelaram, Bengaluru",11.76497310077517,3.8781532258106317,16,951
1154,2791,2791,Mana Candela,12.8913117,77.7105964,Apartment,"Carmelaram, Bengaluru",11.46191728442202,3.903523636521928,15,894
1155,2792,2792,Kumari Amaranthine - Apartments in Bellandur,12.9173397,77.69822009999999,Apartment,"Carmelaram, Bengaluru",9.786192196434708,1.9899307731994662,10,581
1156,2793,2793,Kan Homes %2311,12.9031441,77.6889791,Apartment,"Carmelaram, Bengaluru",8.90019924064056,1.252565911155358,9,524
1157,2794,2794,VARS PARKWOOD,12.9157161,77.69092640000002,Apartment,"Carmelaram, Bengaluru",8.99473552324284,1.1893053675495553,12,718
1158,2795,2795,Sai Grand Apartment,12.91017,77.680092,Apartment,"Carmelaram, Bengaluru",7.847735031278616,0.15231134412501932,2,91
1159,2796,2796,"29A, skandagiri",12.9101632,77.7045527,Apartment,"Carmelaram, Bengaluru",10.492025097155139,2.5604497888562063,10,614
1160,2798,2798,80 Trees,12.9176613,77.6979436,Apartment,"Carmelaram, Bengaluru",9.756814870199698,1.9744031104613824,10,602
1161,2799,2799,Vinayaka Apartments Reddy's,12.909852699999998,77.681821,Apartment,"Carmelaram, Bengaluru",8.037444684458563,0.1815973208611009,1,74
1162,2800,2800,Trifecta Joli,12.8920775,77.7096445,Apartment,"Carmelaram, Bengaluru",11.341457055996461,3.7702547377387234,14,866
1163,2801,2801,"House No 5, Behind AET College",12.913213,77.70166390000001,Apartment,"Carmelaram, Bengaluru",10.163341289546604,2.255057245467256,9,569
1164,2802,2802,Lake Shore Homes,12.907882699999998,77.676002,Apartment,"Carmelaram, Bengaluru",7.4328663486766064,0.6545828636739666,4,260
1165,2803,2803,Vizipa Optima,12.9051763,77.6914398,Apartment,"Carmelaram, Bengaluru",9.130831043693819,1.3219683772664823,6,377
1166,2804,2804,Celino Homes,12.9028061,77.68506550000002,Apartment,"Carmelaram, Bengaluru",8.488290202093358,1.0393396197567166,8,458
1167,2805,2805,DSR PARKWAY,12.9150626,77.7102339,Apartment,"Carmelaram, Bengaluru",11.087794752282134,3.201491807868604,13,771
1168,2806,2806,The Grove,12.9050891,77.70139240000002,Apartment,"Carmelaram, Bengaluru",10.202197633018816,2.3186336913563634,6,376
1169,2807,2807,DSR Parkway Entry,12.912654,77.71027190000002,Apartment,"Carmelaram, Bengaluru",11.097836320168456,3.181273681794993,12,720
1170,2808,2808,Ahad Euphoria Wing 5,12.8965031,77.70832359999999,Apartment,"Carmelaram, Bengaluru",11.095480151546429,3.3894857359381003,15,910
1171,2809,2809,Sunshine Signature Villas,12.9076882,77.7049476,Apartment,"Carmelaram, Bengaluru",10.555454982523573,2.6304080590346888,10,572
1172,2810,2810,CANSA PRIDE,12.9160034,77.6975652,Apartment,"Carmelaram, Bengaluru",9.714181493272307,1.876197957260963,9,558
1173,2811,2811,Radiance by Janani Home Solutions,12.9153944,77.71706879999998,Apartment,"Carmelaram, Bengaluru",11.828249437650348,3.9411196366513384,14,860
1174,2812,2812,Mana Tropicale,12.8800875,77.69287159999998,Apartment,"Carmelaram, Bengaluru",10.036907431601135,3.698110590040558,17,1013
1175,2813,2813,Bhemanna apartment new building,12.8971373,77.70325340000002,Apartment,"Carmelaram, Bengaluru",10.542830014043162,2.8816615213870014,10,614
1176,2814,2814,"Site -14, Durga Nivaas, Misty valley ln",12.9130683,77.706556,Apartment,"Carmelaram, Bengaluru",10.693805427315315,2.7820505811563536,12,720
1177,2815,2815,SLV Paradise,12.8996755,77.702773,Apartment,"Carmelaram, Bengaluru",10.438866736967794,2.6923485740560706,9,535
1178,2816,2816,Muni Reddy Building,12.9113375,77.6975937,Apartment,"Carmelaram, Bengaluru",9.73144895403326,1.8033687951926407,7,429
1179,2817,2817,Sai Medicos,12.8928823,77.7079677,Apartment,"Carmelaram, Bengaluru",11.143845115617513,3.569867269189578,14,831
1180,2818,2818,Y Block Greenwood Regency,12.915370800000002,77.6813495,Apartment,"Carmelaram, Bengaluru",7.957058591702487,0.46010159333585615,5,281
1181,2819,2819,Ramkissen Ramkissen,12.9023858,77.7045003,Apartment,"Carmelaram, Bengaluru",10.575737347928143,2.7357216524489796,10,623
1182,2820,2820,GR Sunshine,12.9137668,77.71469429999998,Apartment,"Carmelaram, Bengaluru",11.573486184131632,3.6674381133553027,14,850
1183,2821,2821,Sri Siva Sai Vue Grande Apartments,12.9238309,77.674399,Apartment,"Carmelaram, Bengaluru",7.255114360945512,1.5689625440630863,11,660
1184,2822,2822,Apurva Elite,12.906727900000002,77.6902,Apartment,"Carmelaram, Bengaluru",8.976083068378856,1.121132764275345,5,328
1185,2823,2823,Sachu Nilaya Apartment,12.9029519,77.6769833,Apartment,"Carmelaram, Bengaluru",7.623977286576006,1.0182838100634988,7,413
1186,2824,2824,Sreepadmam Apartments,12.9158148,77.6987132,Apartment,"Carmelaram, Bengaluru",9.838639621465832,1.9904424002952703,9,528
1187,2825,2825,Sashank Advaith,12.8917044,77.68143909999998,Apartment,"Carmelaram, Bengaluru",8.413994463123363,2.1741073767215133,12,721
1188,2826,2826,"Rainbow Drive (RBD) Layout Entrance,Sarjapur Road",12.90955,77.6870398,Apartment,"Carmelaram, Bengaluru",8.603896231878688,0.6860590014376415,3,179
1189,2827,2827,Shriram Properties Sarjapur,12.9034901,77.70476479999998,Apartment,"Carmelaram, Bengaluru",10.587195377761887,2.7210797575599046,7,447
1190,2830,2830,Humaid's Apartment,12.9114648,77.6796769,Apartment,"Carmelaram, Bengaluru",7.792149046968293,0.14057367015981956,2,110
1191,2831,2831,"Indio Residency Apartment, 138%2F3",12.915720599999998,77.6974253,Apartment,"Carmelaram, Bengaluru",9.699090397762797,1.8529739670357463,9,560
1192,2832,2832,Astro Rosewood Regency,12.9147297,77.6801525,Apartment,"Carmelaram, Bengaluru",7.828348861739236,0.39648803192102255,4,210
1193,2833,2833,Vaishnavi Orchids,12.9074984,77.6796573,Apartment,"Carmelaram, Bengaluru",7.831301924083214,0.4403342296059426,3,203
1194,2834,2834,Vascon Pristina,12.905105,77.69583320000002,Apartment,"Carmelaram, Bengaluru",9.60402516898822,1.7513869427017827,8,452
1195,2835,2835,SMILE Inc. Sunny Burberry,12.9095521,77.6970194,Apartment,"Carmelaram, Bengaluru",9.682107089327493,1.7513216324104763,6,378
1196,2836,2836,UBER VERDANT,12.9070744,77.6999564,Apartment,"Carmelaram, Bengaluru",10.023279036576698,2.1111517997454508,7,436
1197,2837,2837,My rent House,12.9113602,77.6975448,Apartment,"Carmelaram, Bengaluru",9.726020753870614,1.798084113272124,7,429
1198,2838,2838,Home,12.9065153,77.6805334,Apartment,"Carmelaram, Bengaluru",7.93942851067582,0.5285562339247296,10,579
1199,2839,2839,Concorde Amber,12.9102272,77.68593670000001,Apartment,"Carmelaram, Bengaluru",8.478677618055437,0.5517838577935377,2,148
1200,2840,2840,Oceanus Vista,12.9068576,77.6767892,Apartment,"Carmelaram, Bengaluru",7.5321816088601015,0.6652257662142174,6,339
1201,2841,2841,Mana Foresta,12.9062726,77.7010658,Apartment,"Carmelaram, Bengaluru",10.152101799765532,2.2488787167873077,8,469
1202,2843,2843,Classic Dew Dell,12.9074225,77.6897819,Apartment,"Carmelaram, Bengaluru",8.922430181920742,1.047116684941301,6,341
1203,2845,2845,Sri Myna Residency,12.898016900000002,77.6770887,Apartment,"Carmelaram, Bengaluru",7.758622304000137,1.5300658944896155,9,518
1204,2847,2847,JR Greenwich,12.8948268,77.7094138,Apartment,"Carmelaram, Bengaluru",11.249027704400294,3.5846554583112016,13,773
1205,2849,2849,Gran Carmen,12.9018569,77.71176240000001,Apartment,"Carmelaram, Bengaluru",11.363268362162856,3.4986373024678263,10,626
1206,2850,2850,SJR PALAZZA CITY,12.9060076,77.6988167,Apartment,"Carmelaram, Bengaluru",9.913050184050054,2.021805591213063,8,481
1207,2851,2851,Karthik house bangalore,12.8951926,77.7021506,Apartment,"Carmelaram, Bengaluru",10.471518350688264,2.909642612184236,11,661
1208,2852,2852,Serenity Layout,12.9161421,77.6751275,Apartment,"Carmelaram, Bengaluru",7.282350259972773,0.833515964291074,5,270
1209,2853,2853,Cauvery Apartments,12.9089255,77.6640291,Apartment,"Carmelaram, Bengaluru",6.130894578781227,1.8526562113241942,8,506
1210,2854,2854,Ahad Euphoria Wing 4,12.8962796,77.7082089,Apartment,"Carmelaram, Bengaluru",11.08819330396952,3.3907442638176217,15,903
1211,2855,2855,Trifecta Verdure,12.8938409,77.6942808,Apartment,"Carmelaram, Bengaluru",9.678834780148252,2.415330177465315,10,603
1212,2856,2856,Land Mark Apartment,12.928329,77.671246,Apartment,"Carmelaram, Bengaluru",6.996125317327989,2.171060745382251,11,683
1213,2857,2857,LENDEE SENTOSA,12.9156275,77.69138609999997,Apartment,"Carmelaram, Bengaluru",9.044605028871366,1.2308263116248959,11,686
1214,2858,2858,Mana Carnations Apartments,12.9261402,77.6717787,Apartment,"Carmelaram, Bengaluru",7.009718546246367,1.9313738915688627,10,600
1215,2859,2859,Mana Capitol,12.9032972,77.7041344,Apartment,"Carmelaram, Bengaluru",10.52234238372875,2.6634154140754713,10,598
1216,2860,2860,Saroj Dynasty,12.9156351,77.69172879999998,Apartment,"Carmelaram, Bengaluru",9.081742558312094,1.265353038859114,11,681
1217,2862,2862,Home,12.9085556,77.67547900000002,Apartment,"Carmelaram, Bengaluru",7.367767370521587,0.6649102563447555,5,277
1218,2864,2864,House,12.9106546,77.70383740000003,Apartment,"Carmelaram, Bengaluru",10.41135180877511,2.480948313771878,10,570
1219,2865,2865,Veerabadhra Apartments,12.9349926,77.7049312,Apartment,"Carmelaram, Bengaluru",10.72117365267142,3.704256829883249,20,1228
1220,2866,2866,MAK Park View Apartments,12.9262462,77.6712504,Apartment,"Carmelaram, Bengaluru",6.955117753628979,1.9714313753695343,10,583
1221,2867,2867,Stanza Living Sofia House %7C PG in Sarjapur Road,12.899742800000002,77.7028599,Apartment,"Carmelaram, Bengaluru",10.446838764019354,2.6970661567945013,9,535
1222,2868,2868,Srinivasa Apartment,12.9281903,77.67240079999998,Apartment,"Carmelaram, Bengaluru",7.115973676227937,2.0993879588538276,11,659
1223,2869,2869,Li-12,12.9062347,77.70141120000002,Apartment,"Carmelaram, Bengaluru",10.18977435149227,2.2862062655470656,8,463
1224,2872,2872,"Uber Verdant Phase 2,Tower-5",12.906770300000002,77.7010092,Apartment,"Carmelaram, Bengaluru",10.14021463201067,2.229917765206883,7,429
1225,2875,2875,Assetz 63 Degree East,12.885291699999998,77.704312,Apartment,"Carmelaram, Bengaluru",10.991535248171866,3.8394314628832387,16,963
1226,2876,2876,Gayatri Farm Homes %26 Shopping Center,12.9042338,77.7039317,Apartment,"Carmelaram, Bengaluru",10.487003016841003,2.609690380853297,7,421
1227,2877,2877,Kalpana Villa,12.9034901,77.70386359999998,Apartment,"Carmelaram, Bengaluru",10.490380158158466,2.628627522645115,7,424
1228,2878,2878,Samaikyaa's Pride,12.92753,77.6731345,Apartment,"Carmelaram, Bengaluru",7.1806504644499025,1.9987760622983393,11,664
1229,2879,2879,AJ Homes (SRI VENKATESHWARA KRUPE),12.908436,77.680654,Apartment,"Carmelaram, Bengaluru",7.926720442957497,0.31470083923243736,1,84
1230,2880,2880,Istay gents PG,12.9053874,77.70464240000003,Apartment,"Carmelaram, Bengaluru",10.548225064337553,2.648833607567083,8,487
1231,2881,2881,Bhavanna Residency,12.9291708,77.6748204,Apartment,"Carmelaram, Bengaluru",7.394341095031683,2.1006072549141814,13,809
1232,2882,2882,Kesarisutha Brindhavanam,12.9062386,77.695563,Apartment,"Carmelaram, Bengaluru",9.5597580809596,1.6784985302818238,7,405
1233,2883,2883,Home Adarsh,12.9246268,77.6859241,Apartment,"Carmelaram, Bengaluru",8.5060470311029,1.5818286253714164,13,774
1234,2884,2884,The Gran Carmen Address,12.90064,77.711096,Apartment,"Carmelaram, Bengaluru",11.311470885980562,3.4733815312378837,9,545
1235,2885,2885,"Confident Leo, Block-1",12.9023103,77.7026618,Apartment,"Carmelaram, Bengaluru",10.379810762772394,2.5541072078599623,9,528
1236,2886,2886,Nimritha Infrastructure Private Limited,12.91248,77.681226,Apartment,"Carmelaram, Bengaluru",7.9532519147517835,0.13978587765899908,1,75
1237,2887,2887,KNR PG for Gents (Home Like PG),12.9032006,77.7057131,Apartment,"Carmelaram, Bengaluru",10.693345457324316,2.8287672260748935,8,488
1238,2889,2889,Carmelaram Bus Station,12.8954588,77.70458470000001,Apartment,"Carmelaram, Bengaluru",10.72258771341786,3.105312074458021,13,798
1239,2893,2893,Holiday Apartments Bellandur,12.92793,77.6722055,Apartment,"Carmelaram, Bengaluru",7.0897444069963935,2.0830093538491092,11,649
1240,2894,2894,Stanza Living Potsdam House,12.908205300000002,77.68536280000002,Apartment,"Carmelaram, Bengaluru",8.43695201135741,0.5855762501814054,6,345
1241,2895,2895,OUR LADY OF ROSARY CHURCH,12.9099458,77.7063132,Apartment,"Carmelaram, Bengaluru",10.683980769572964,2.7522315290327075,11,642
1242,2896,2896,Rga Tech Park,12.9012795,77.70479279999998,Apartment,"Carmelaram, Bengaluru",10.62544737333719,2.8115252202318435,11,643
1243,2897,2897,Godrej Park Retreat,12.8927076,77.70511929999998,Apartment,"Carmelaram, Bengaluru",10.848344067929492,3.3333436395491627,12,739
1244,2900,2900,TrustedStay Service Apartments in Marathahalli,12.9389529,77.6961732,Apartment,"Carmelaram, Bengaluru",9.896309906098661,3.4940772213913496,15,928
1245,2903,2903,Sri durga PG for gents,12.8982375,77.70260970000002,Apartment,"Carmelaram, Bengaluru",10.450582066214782,2.7572745996468417,10,588
1246,2904,2904,Wipro SEZ,12.898637,77.71301109999997,Apartment,"Carmelaram, Bengaluru",11.551960349544169,3.746857346979844,11,646
1247,2905,2905,FasalTrade.com,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru",10.388713520859167,2.520682604586617,8,458
1248,2906,2906,RK NIVAS,12.9447296,77.6802225,Apartment,"Carmelaram, Bengaluru",8.458515236654991,3.723513548774523,17,1044
1249,2908,2908,Balaji service apartment,12.9348836,77.7024834,Apartment,"Carmelaram, Bengaluru",10.458757695635988,3.514164461750268,18,1093
1250,2912,2912,Claret Nivas,12.906367800000002,77.7083195,Apartment,"Carmelaram, Bengaluru",10.933043613270373,3.015168054579661,11,636
1251,2913,2913,"Sri Vinayaka Ring works (cement rings, fences)",12.907838,77.7056471,Apartment,"Carmelaram, Bengaluru",10.629530791352959,2.702992697857004,9,555
1252,2917,2917,First Glance saloon,12.9039837,77.70706700000002,Apartment,"Carmelaram, Bengaluru",10.827643238401384,2.9432398818977807,11,630
1253,2918,2918,Vijaya Jyothi Public School,12.9034339,77.70401690000001,Apartment,"Carmelaram, Bengaluru",10.507681251947313,2.6463739753000994,10,601
1254,2919,2919,Thomas Layout Hado Siddapura,12.8992233,77.70192420000002,Apartment,"Carmelaram, Bengaluru",10.35726295231351,2.6370582220104994,9,560
1255,2921,2921,Mana Projects Pvt. Ltd.,12.9394984,77.69466729999998,Apartment,"Carmelaram, Bengaluru",9.754725941381254,3.4747983051135285,15,894
1256,2922,2922,Janatha Colony,12.9087058,77.7008509,Apartment,"Carmelaram, Bengaluru",10.103450713014688,2.1748732835427322,9,528
1257,2923,2923,Mount Carmel Forane Church,12.9140114,77.7107181,Apartment,"Carmelaram, Bengaluru",11.142053542003673,3.2403689139368392,13,767
1258,2926,2926,Caanva - Home Interior Designers Bangalore,12.9038507,77.7035583,Apartment,"Carmelaram, Bengaluru",10.452300955518377,2.5843473420237255,7,410
1259,2927,2927,New Fashion,12.9153358,77.71737879999998,Apartment,"Carmelaram, Bengaluru",11.86189010622789,3.9737402545738503,14,857
1260,2929,2929,Club Kachori,12.9051252,77.70456379999997,Apartment,"Carmelaram, Bengaluru",10.54308353100201,2.6479283312344966,8,464
1261,2930,2930,Malgudi Korner,12.9149582,77.7175781,Apartment,"Carmelaram, Bengaluru",11.883851953659878,3.9906475645983384,14,864
1262,2932,2932,Nimos bake house,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru",10.388713520859167,2.520682604586617,8,458
1263,2935,2935,Haider key maker,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru",10.388713520859167,2.520682604586617,8,458
1264,2936,2936,Fabricspa,12.908854,77.690152,Apartment,"Carmelaram, Bengaluru",8.94665750035935,1.031805407026668,3,208
1265,2937,2937,Office,12.9015926,77.7039466,Office,"Carmelaram, Bengaluru",10.529466916078679,2.7135141811413814,10,598
1266,2938,2938,Marketing Office,12.9026286,77.70694499999998,Office,"Carmelaram, Bengaluru",10.834269587185139,2.9756109245337266,9,556
1267,2939,2939,Siemens Ltd.,12.9007753,77.7052638,Office,"Carmelaram, Bengaluru",10.684662818076095,2.880720990314706,11,684
1268,2940,2940,Ramsons,12.9001201,77.70959859999998,Office,"Carmelaram, Bengaluru",11.160112033003841,3.34217004551961,9,543
1269,2941,2941,Carmelram Sub Post Office,12.9074674,77.6954719,Office,"Carmelaram, Bengaluru",9.535290397215219,1.6286618673520972,5,301
1270,2942,2942,Sajpur,12.9020068,77.7025165,Office,"Carmelaram, Bengaluru",10.369266968782338,2.55300911296271,9,545
1271,2943,2943,Center 150,12.9084563,77.7006565,Office,"Carmelaram, Bengaluru",10.084738493766025,2.157805643324717,9,538
1272,2944,2944,Vaiyok Consultancy Services Pvt Ltd,12.9034339,77.70401690000001,Office,"Carmelaram, Bengaluru",10.507681251947313,2.6463739753000994,10,601
1273,2945,2945,ALTIMETRIK,12.9009352,77.7051194,Office,"Carmelaram, Bengaluru",10.666392738587485,2.8592336161974408,11,683
1274,2946,2946,Rga Tech Park,12.9012795,77.70479279999998,Office,"Carmelaram, Bengaluru",10.62544737333719,2.8115252202318435,11,643
1275,2947,2947,Sobha royal pavillion marketing office,12.899079,77.7061408,Office,"Carmelaram, Bengaluru",10.809872736529753,3.0468873964762055,10,585
1276,2948,2948,Sanidhya Soft Tech,12.9103206,77.7035074,Office,"Carmelaram, Bengaluru",10.377863652731952,2.4464850190845664,9,555
1277,2949,2949,benaka softech,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru",10.388713520859167,2.520682604586617,8,458
1278,2950,2950,Dxc,12.9006469,77.70378559999997,Office,"Carmelaram, Bengaluru",10.528829816169987,2.7410661705151163,11,652
1279,2951,2951,Equinox,12.904154,77.70384200000002,Office,"Carmelaram, Bengaluru",10.47847520290192,2.6030912039929834,7,421
1280,2952,2952,Magnitude Software,12.9012024,77.7047129,Office,"Carmelaram, Bengaluru",10.618222296471362,2.80697109162614,11,646
1281,2953,2953,Gunnam Infra Projects Pvt Ltd,12.9069925,77.7027285,Office,"Carmelaram, Bengaluru",10.323166810444459,2.4069290112313912,10,585
1282,2954,2954,2 RS WATER,12.9034901,77.70386359999998,Office,"Carmelaram, Bengaluru",10.490380158158466,2.628627522645115,7,424
1283,2955,2955,SEIMENS HR,12.9016268,77.7059577,Office,"Carmelaram, Bengaluru",10.744368615342928,2.9135680874818255,11,639
1284,2956,2956,Malabar Multi State Agro Co-operative Society Limited,12.9040462,77.70290779999998,Office,"Carmelaram, Bengaluru",10.379576044248392,2.5105901872809007,7,401
1285,2957,2957,PayPal India Private Limited,12.9015407,77.7057198,Office,"Carmelaram, Bengaluru",10.720311204459296,2.893160667403405,11,640
1286,2958,2958,Pramodhs Plot,12.9062421,77.7046603,Office,"Carmelaram, Bengaluru",10.539882571908825,2.628947710049512,8,504
1287,2959,2959,SAI KEERTHI,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru",10.388713520859167,2.520682604586617,8,458
1288,2960,2960,Gigf,12.9043856,77.70684920000002,Office,"Carmelaram, Bengaluru",10.798754357422009,2.9084978395771834,11,650
1289,2961,2961,Clock Work,12.899701,77.7014081,Office,"Carmelaram, Bengaluru",10.292728820455471,2.561965827902631,9,561
1290,2962,2962,L%26T Technology Services,12.9007511,77.70398929999998,Office,"Carmelaram, Bengaluru",10.548738306265736,2.7560849615040355,10,602
1291,2963,2963,RGA Tech Park Gate 5,12.9000625,77.7040269,Office,"Carmelaram, Bengaluru",10.565384065862053,2.793034560913628,9,537
1292,2964,2964,Adarsh Developers Block Yard,12.9119281,77.7052547,Office,"Carmelaram, Bengaluru",10.557597368450422,2.6347441903895854,11,663
